COMPUTATIONAL INTELLIGENCE PROJECT REPORT
=========================================
Student: s347245
Parameters: Alpha=1.00, Beta=2.00, Density=0.20, Cities=1000
Execution Time: 571.8075 seconds
=========================================

PERFORMANCE COMPARISON
-------------------------
 - Baseline Cost:       37,545,927.7
 - Algorithm Cost:      26,178,730.7
 - Absolute Improvement: 11,367,197.0
 - % Improvement:       30.28%
 - Result:              IMPROVEMENT

CITY COVERAGE DETAIL:
City ID    | Available    | % Collected  | Visits  
Trip #943 | Load: 437.6  | Path: 0 -> 219 -> 542 -> 219 -> 0
Trip #944 | Load: 434.7  | Path: 0 -> 887 -> 583 -> 270 -> 583 -> 887 -> 0
Trip #945 | Load: 418.9  | Path: 0 -> 946 -> 0
Trip #946 | Load: 588.2  | Path: 0 -> 177 -> 785 -> 846 -> 785 -> 177 -> 0
Trip #947 | Load: 531.2  | Path: 0 -> 177 -> 161 -> 76 -> 161 -> 177 -> 0
Trip #948 | Load: 227.5  | Path: 0 -> 874 -> 518 -> 874 -> 0
Trip #949 | Load: 157.9  | Path: 0 -> 454 -> 957 -> 454 -> 0
Trip #950 | Load: 93.7   | Path: 0 -> 264 -> 0
Trip #951 | Load: 497.1  | Path: 0 -> 151 -> 148 -> 151 -> 0
Trip #952 | Load: 105.0  | Path: 0 -> 210 -> 0
Trip #953 | Load: 383.6  | Path: 0 -> 143 -> 0
Trip #954 | Load: 217.1  | Path: 0 -> 110 -> 278 -> 110 -> 0
Trip #955 | Load: 446.3  | Path: 0 -> 707 -> 0
Trip #956 | Load: 398.7  | Path: 0 -> 155 -> 568 -> 961 -> 568 -> 155 -> 0
Trip #957 | Load: 387.1  | Path: 0 -> 874 -> 138 -> 874 -> 0
Trip #958 | Load: 457.1  | Path: 0 -> 643 -> 25 -> 643 -> 0
Trip #959 | Load: 109.2  | Path: 0 -> 235 -> 429 -> 889 -> 429 -> 235 -> 0
Trip #960 | Load: 459.6  | Path: 0 -> 646 -> 241 -> 762 -> 241 -> 646 -> 0
Trip #961 | Load: 392.5  | Path: 0 -> 199 -> 546 -> 181 -> 546 -> 199 -> 0
Trip #962 | Load: 408.0  | Path: 0 -> 880 -> 485 -> 880 -> 0
Trip #963 | Load: 456.1  | Path: 0 -> 699 -> 388 -> 525 -> 388 -> 699 -> 0
Trip #964 | Load: 512.8  | Path: 0 -> 874 -> 673 -> 476 -> 721 -> 476 -> 673 -> 874 -> 0
Trip #965 | Load: 33.1   | Path: 0 -> 290 -> 671 -> 179 -> 698 -> 179 -> 671 -> 290 -> 0
Trip #966 | Load: 718.6  | Path: 0 -> 307 -> 463 -> 432 -> 463 -> 307 -> 0
Trip #967 | Load: 421.3  | Path: 0 -> 151 -> 538 -> 274 -> 538 -> 151 -> 0
Trip #968 | Load: 124.8  | Path: 0 -> 354 -> 99 -> 354 -> 0
Trip #969 | Load: 163.7  | Path: 0 -> 110 -> 0
Trip #970 | Load: 390.5  | Path: 0 -> 573 -> 75 -> 573 -> 0
Trip #971 | Load: 33.8   | Path: 0 -> 122 -> 0
Trip #972 | Load: 613.5  | Path: 0 -> 699 -> 349 -> 114 -> 349 -> 699 -> 0
Trip #973 | Load: 414.7  | Path: 0 -> 504 -> 0
Trip #974 | Load: 385.2  | Path: 0 -> 290 -> 266 -> 153 -> 266 -> 290 -> 0
Trip #975 | Load: 557.4  | Path: 0 -> 40 -> 868 -> 40 -> 0
Trip #976 | Load: 455.9  | Path: 0 -> 766 -> 212 -> 766 -> 0
Trip #977 | Load: 262.6  | Path: 0 -> 151 -> 461 -> 730 -> 247 -> 730 -> 461 -> 151 -> 0
Trip #978 | Load: 182.1  | Path: 0 -> 533 -> 84 -> 533 -> 0
Trip #979 | Load: 449.2  | Path: 0 -> 411 -> 527 -> 225 -> 527 -> 411 -> 0
Trip #980 | Load: 205.2  | Path: 0 -> 285 -> 0
Trip #981 | Load: 375.9  | Path: 0 -> 764 -> 267 -> 764 -> 0
Trip #982 | Load: 533.9  | Path: 0 -> 290 -> 843 -> 913 -> 843 -> 290 -> 0
Trip #983 | Load: 441.9  | Path: 0 -> 900 -> 495 -> 900 -> 0
Trip #984 | Load: 473.8  | Path: 0 -> 219 -> 0
Trip #985 | Load: 483.8  | Path: 0 -> 151 -> 182 -> 151 -> 0
Trip #986 | Load: 728.2  | Path: 0 -> 290 -> 343 -> 290 -> 0
Trip #987 | Load: 104.2  | Path: 0 -> 782 -> 0
Trip #988 | Load: 648.7  | Path: 0 -> 354 -> 99 -> 280 -> 99 -> 354 -> 0
Trip #989 | Load: 388.5  | Path: 0 -> 151 -> 952 -> 151 -> 0
Trip #990 | Load: 91.6   | Path: 0 -> 177 -> 161 -> 64 -> 161 -> 177 -> 0
Trip #991 | Load: 264.2  | Path: 0 -> 59 -> 86 -> 59 -> 0
Trip #992 | Load: 558.0  | Path: 0 -> 155 -> 568 -> 572 -> 568 -> 155 -> 0
Trip #993 | Load: 436.7  | Path: 0 -> 177 -> 682 -> 305 -> 682 -> 177 -> 0
Trip #994 | Load: 139.4  | Path: 0 -> 334 -> 0
Trip #995 | Load: 475.0  | Path: 0 -> 308 -> 198 -> 554 -> 198 -> 308 -> 0
Trip #996 | Load: 497.5  | Path: 0 -> 311 -> 0
Trip #997 | Load: 437.6  | Path: 0 -> 151 -> 952 -> 980 -> 952 -> 151 -> 0
Trip #998 | Load: 412.0  | Path: 0 -> 151 -> 178 -> 151 -> 0
Trip #999 | Load: 324.6  | Path: 0 -> 126 -> 55 -> 126 -> 0
Trip #1000 | Load: 499.7  | Path: 0 -> 258 -> 921 -> 258 -> 0
Trip #1001 | Load: 556.3  | Path: 0 -> 440 -> 893 -> 407 -> 893 -> 440 -> 0
Trip #1002 | Load: 415.4  | Path: 0 -> 127 -> 361 -> 127 -> 0
Trip #1003 | Load: 100.9  | Path: 0 -> 155 -> 568 -> 155 -> 0
Trip #1004 | Load: 380.1  | Path: 0 -> 902 -> 90 -> 642 -> 90 -> 902 -> 0
Trip #1005 | Load: 446.9  | Path: 0 -> 177 -> 682 -> 793 -> 385 -> 167 -> 385 -> 793 -> 682 -> 177 -> 0
Trip #1006 | Load: 484.9  | Path: 0 -> 180 -> 0
Trip #1007 | Load: 379.1  | Path: 0 -> 603 -> 30 -> 838 -> 855 -> 838 -> 30 -> 603 -> 0
Trip #1008 | Load: 414.9  | Path: 0 -> 193 -> 15 -> 193 -> 0
Trip #1009 | Load: 529.5  | Path: 0 -> 902 -> 781 -> 879 -> 781 -> 902 -> 0
Trip #1010 | Load: 450.1  | Path: 0 -> 603 -> 649 -> 393 -> 95 -> 393 -> 649 -> 603 -> 0
Trip #1011 | Load: 150.0  | Path: 0 -> 699 -> 679 -> 912 -> 679 -> 699 -> 0
Trip #1012 | Load: 255.3  | Path: 0 -> 290 -> 479 -> 911 -> 244 -> 911 -> 479 -> 290 -> 0
Trip #1013 | Load: 329.5  | Path: 0 -> 807 -> 0
Trip #1014 | Load: 493.3  | Path: 0 -> 941 -> 0
Trip #1015 | Load: 299.5  | Path: 0 -> 290 -> 653 -> 732 -> 653 -> 290 -> 0
Trip #1016 | Load: 388.5  | Path: 0 -> 496 -> 800 -> 703 -> 800 -> 496 -> 0
Trip #1017 | Load: 486.6  | Path: 0 -> 504 -> 304 -> 504 -> 0
Trip #1018 | Load: 325.1  | Path: 0 -> 595 -> 947 -> 595 -> 0
Trip #1019 | Load: 434.9  | Path: 0 -> 151 -> 952 -> 142 -> 952 -> 151 -> 0
Trip #1020 | Load: 474.3  | Path: 0 -> 290 -> 691 -> 290 -> 0
Trip #1021 | Load: 530.1  | Path: 0 -> 290 -> 738 -> 290 -> 0
Trip #1022 | Load: 580.1  | Path: 0 -> 603 -> 710 -> 753 -> 796 -> 753 -> 710 -> 603 -> 0
Trip #1023 | Load: 291.8  | Path: 0 -> 645 -> 0
Trip #1024 | Load: 68.1   | Path: 0 -> 603 -> 228 -> 603 -> 0
Trip #1025 | Load: 397.9  | Path: 0 -> 573 -> 605 -> 356 -> 605 -> 573 -> 0
Trip #1026 | Load: 315.4  | Path: 0 -> 246 -> 906 -> 220 -> 906 -> 246 -> 0
Trip #1027 | Load: 471.3  | Path: 0 -> 440 -> 893 -> 599 -> 893 -> 440 -> 0
Trip #1028 | Load: 12.8   | Path: 0 -> 290 -> 479 -> 708 -> 958 -> 708 -> 479 -> 290 -> 0
Trip #1029 | Load: 423.9  | Path: 0 -> 998 -> 227 -> 591 -> 381 -> 591 -> 227 -> 998 -> 0
Trip #1030 | Load: 386.0  | Path: 0 -> 290 -> 252 -> 290 -> 0
Trip #1031 | Load: 399.3  | Path: 0 -> 699 -> 948 -> 699 -> 0
Trip #1032 | Load: 421.4  | Path: 0 -> 1 -> 0
Trip #1033 | Load: 378.2  | Path: 0 -> 392 -> 0
Trip #1034 | Load: 405.2  | Path: 0 -> 27 -> 0
Trip #1035 | Load: 413.5  | Path: 0 -> 286 -> 574 -> 286 -> 0
Trip #1036 | Load: 345.5  | Path: 0 -> 33 -> 0
Trip #1037 | Load: 724.3  | Path: 0 -> 752 -> 0
Trip #1038 | Load: 597.1  | Path: 0 -> 290 -> 20 -> 818 -> 20 -> 290 -> 0
Trip #1039 | Load: 466.0  | Path: 0 -> 177 -> 722 -> 136 -> 410 -> 136 -> 722 -> 177 -> 0
Trip #1040 | Load: 119.9  | Path: 0 -> 805 -> 0
Trip #1041 | Load: 299.8  | Path: 0 -> 782 -> 295 -> 782 -> 0
Trip #1042 | Load: 328.5  | Path: 0 -> 169 -> 0
Trip #1043 | Load: 465.1  | Path: 0 -> 646 -> 66 -> 646 -> 0
Trip #1044 | Load: 568.2  | Path: 0 -> 603 -> 710 -> 910 -> 710 -> 603 -> 0
Trip #1045 | Load: 475.0  | Path: 0 -> 235 -> 234 -> 235 -> 0
Trip #1046 | Load: 525.8  | Path: 0 -> 155 -> 862 -> 155 -> 0
Trip #1047 | Load: 423.1  | Path: 0 -> 608 -> 626 -> 608 -> 0
Trip #1048 | Load: 95.2   | Path: 0 -> 900 -> 788 -> 147 -> 788 -> 900 -> 0
Trip #1049 | Load: 521.5  | Path: 0 -> 603 -> 769 -> 635 -> 769 -> 603 -> 0
Trip #1050 | Load: 395.2  | Path: 0 -> 454 -> 0
Trip #1051 | Load: 713.9  | Path: 0 -> 151 -> 282 -> 107 -> 282 -> 151 -> 0
Trip #1052 | Load: 336.9  | Path: 0 -> 219 -> 50 -> 219 -> 0
Trip #1053 | Load: 89.6   | Path: 0 -> 185 -> 597 -> 185 -> 0
Trip #1054 | Load: 438.2  | Path: 0 -> 236 -> 0
Trip #1055 | Load: 134.7  | Path: 0 -> 607 -> 379 -> 607 -> 0
Trip #1056 | Load: 474.3  | Path: 0 -> 290 -> 691 -> 290 -> 0
Trip #1057 | Load: 403.0  | Path: 0 -> 290 -> 940 -> 666 -> 940 -> 290 -> 0
Trip #1058 | Load: 361.2  | Path: 0 -> 177 -> 858 -> 745 -> 858 -> 177 -> 0
Trip #1059 | Load: 377.2  | Path: 0 -> 235 -> 775 -> 235 -> 0
Trip #1060 | Load: 215.9  | Path: 0 -> 177 -> 520 -> 177 -> 0
Trip #1061 | Load: 422.2  | Path: 0 -> 354 -> 140 -> 354 -> 0
Trip #1062 | Load: 67.3   | Path: 0 -> 631 -> 985 -> 631 -> 0
Trip #1063 | Load: 421.4  | Path: 0 -> 127 -> 54 -> 127 -> 0
Trip #1064 | Load: 596.8  | Path: 0 -> 415 -> 401 -> 415 -> 0
Trip #1065 | Load: 415.0  | Path: 0 -> 861 -> 0
Trip #1066 | Load: 273.9  | Path: 0 -> 177 -> 682 -> 459 -> 682 -> 177 -> 0
Trip #1067 | Load: 166.8  | Path: 0 -> 155 -> 568 -> 772 -> 588 -> 772 -> 568 -> 155 -> 0
Trip #1068 | Load: 428.5  | Path: 0 -> 156 -> 0
Trip #1069 | Load: 220.8  | Path: 0 -> 440 -> 828 -> 440 -> 0
Trip #1070 | Load: 387.1  | Path: 0 -> 874 -> 138 -> 874 -> 0
Trip #1071 | Load: 433.6  | Path: 0 -> 199 -> 346 -> 842 -> 346 -> 199 -> 0
Trip #1072 | Load: 498.8  | Path: 0 -> 752 -> 441 -> 752 -> 0
Trip #1073 | Load: 94.0   | Path: 0 -> 199 -> 741 -> 199 -> 0
Trip #1074 | Load: 407.5  | Path: 0 -> 943 -> 0
Trip #1075 | Load: 393.9  | Path: 0 -> 802 -> 576 -> 42 -> 576 -> 802 -> 0
Trip #1076 | Load: 379.7  | Path: 0 -> 373 -> 905 -> 373 -> 0
Trip #1077 | Load: 456.7  | Path: 0 -> 900 -> 954 -> 900 -> 0
Trip #1078 | Load: 399.2  | Path: 0 -> 874 -> 673 -> 874 -> 0
Trip #1079 | Load: 374.0  | Path: 0 -> 464 -> 859 -> 464 -> 0
Trip #1080 | Load: 625.1  | Path: 0 -> 455 -> 0
Trip #1081 | Load: 411.0  | Path: 0 -> 122 -> 992 -> 122 -> 0
Trip #1082 | Load: 374.4  | Path: 0 -> 235 -> 0
Trip #1083 | Load: 384.6  | Path: 0 -> 901 -> 0
Trip #1084 | Load: 407.1  | Path: 0 -> 290 -> 653 -> 290 -> 0
Trip #1085 | Load: 375.6  | Path: 0 -> 573 -> 0
Trip #1086 | Load: 654.1  | Path: 0 -> 646 -> 230 -> 646 -> 0
Trip #1087 | Load: 716.4  | Path: 0 -> 979 -> 0
Trip #1088 | Load: 377.2  | Path: 0 -> 235 -> 775 -> 235 -> 0
Trip #1089 | Load: 423.4  | Path: 0 -> 795 -> 0
Trip #1090 | Load: 620.3  | Path: 0 -> 802 -> 576 -> 802 -> 0
Trip #1091 | Load: 429.0  | Path: 0 -> 177 -> 682 -> 335 -> 682 -> 177 -> 0
Trip #1092 | Load: 391.5  | Path: 0 -> 746 -> 0
Trip #1093 | Load: 498.5  | Path: 0 -> 59 -> 330 -> 59 -> 0
Trip #1094 | Load: 471.3  | Path: 0 -> 440 -> 893 -> 599 -> 893 -> 440 -> 0
Trip #1095 | Load: 463.5  | Path: 0 -> 978 -> 8 -> 656 -> 8 -> 978 -> 0
Trip #1096 | Load: 458.9  | Path: 0 -> 900 -> 79 -> 263 -> 79 -> 900 -> 0
Trip #1097 | Load: 342.2  | Path: 0 -> 603 -> 109 -> 603 -> 0
Trip #1098 | Load: 294.7  | Path: 0 -> 550 -> 0
Trip #1099 | Load: 83.3   | Path: 0 -> 631 -> 0
Trip #1100 | Load: 169.5  | Path: 0 -> 944 -> 0
Trip #1101 | Load: 390.8  | Path: 0 -> 40 -> 137 -> 986 -> 537 -> 986 -> 137 -> 40 -> 0
Trip #1102 | Load: 155.8  | Path: 0 -> 126 -> 916 -> 126 -> 0
Trip #1103 | Load: 472.4  | Path: 0 -> 874 -> 674 -> 874 -> 0
Trip #1104 | Load: 258.1  | Path: 0 -> 900 -> 543 -> 172 -> 543 -> 900 -> 0
Trip #1105 | Load: 374.0  | Path: 0 -> 290 -> 479 -> 290 -> 0
Trip #1106 | Load: 495.4  | Path: 0 -> 874 -> 133 -> 874 -> 0
Trip #1107 | Load: 414.0  | Path: 0 -> 177 -> 0
Trip #1108 | Load: 493.8  | Path: 0 -> 59 -> 641 -> 423 -> 51 -> 423 -> 641 -> 59 -> 0
Trip #1109 | Load: 351.9  | Path: 0 -> 610 -> 0
Trip #1110 | Load: 740.1  | Path: 0 -> 177 -> 682 -> 793 -> 682 -> 177 -> 0
Trip #1111 | Load: 655.5  | Path: 0 -> 997 -> 0
Trip #1112 | Load: 413.8  | Path: 0 -> 699 -> 349 -> 467 -> 349 -> 699 -> 0
Trip #1113 | Load: 621.8  | Path: 0 -> 127 -> 206 -> 871 -> 206 -> 127 -> 0
Trip #1114 | Load: 293.0  | Path: 0 -> 290 -> 0
Trip #1115 | Load: 409.8  | Path: 0 -> 40 -> 137 -> 854 -> 499 -> 854 -> 137 -> 40 -> 0
Trip #1116 | Load: 386.4  | Path: 0 -> 177 -> 858 -> 487 -> 858 -> 177 -> 0
Trip #1117 | Load: 574.3  | Path: 0 -> 969 -> 0
Trip #1118 | Load: 704.7  | Path: 0 -> 290 -> 479 -> 911 -> 479 -> 290 -> 0
Trip #1119 | Load: 547.4  | Path: 0 -> 155 -> 48 -> 155 -> 0
Trip #1120 | Load: 411.0  | Path: 0 -> 415 -> 867 -> 415 -> 0
Trip #1121 | Load: 446.8  | Path: 0 -> 235 -> 471 -> 235 -> 0
Trip #1122 | Load: 393.9  | Path: 0 -> 699 -> 0
Trip #1123 | Load: 533.2  | Path: 0 -> 354 -> 99 -> 702 -> 99 -> 354 -> 0
Trip #1124 | Load: 446.3  | Path: 0 -> 290 -> 940 -> 404 -> 940 -> 290 -> 0
Trip #1125 | Load: 441.0  | Path: 0 -> 290 -> 934 -> 290 -> 0
Trip #1126 | Load: 499.9  | Path: 0 -> 211 -> 0
Trip #1127 | Load: 501.2  | Path: 0 -> 646 -> 230 -> 358 -> 230 -> 646 -> 0
Trip #1128 | Load: 488.3  | Path: 0 -> 177 -> 682 -> 77 -> 682 -> 177 -> 0
Trip #1129 | Load: 151.8  | Path: 0 -> 794 -> 526 -> 794 -> 0
Trip #1130 | Load: 289.3  | Path: 0 -> 645 -> 629 -> 645 -> 0
Trip #1131 | Load: 432.1  | Path: 0 -> 155 -> 472 -> 155 -> 0
Trip #1132 | Load: 40.9   | Path: 0 -> 354 -> 814 -> 354 -> 0
Trip #1133 | Load: 61.6   | Path: 0 -> 354 -> 242 -> 354 -> 0
Trip #1134 | Load: 463.9  | Path: 0 -> 887 -> 847 -> 116 -> 847 -> 887 -> 0
Trip #1135 | Load: 359.8  | Path: 0 -> 603 -> 649 -> 393 -> 649 -> 603 -> 0
Trip #1136 | Load: 278.9  | Path: 0 -> 982 -> 0
Trip #1137 | Load: 438.8  | Path: 0 -> 874 -> 93 -> 621 -> 93 -> 874 -> 0
Trip #1138 | Load: 175.8  | Path: 0 -> 743 -> 0
Trip #1139 | Load: 171.2  | Path: 0 -> 900 -> 709 -> 900 -> 0
Trip #1140 | Load: 644.1  | Path: 0 -> 235 -> 970 -> 553 -> 970 -> 235 -> 0
Trip #1141 | Load: 425.7  | Path: 0 -> 164 -> 0
Trip #1142 | Load: 376.7  | Path: 0 -> 699 -> 403 -> 699 -> 0
Trip #1143 | Load: 465.4  | Path: 0 -> 645 -> 926 -> 869 -> 926 -> 645 -> 0
Trip #1144 | Load: 39.7   | Path: 0 -> 229 -> 0
Trip #1145 | Load: 171.1  | Path: 0 -> 235 -> 775 -> 341 -> 775 -> 235 -> 0
Trip #1146 | Load: 443.2  | Path: 0 -> 354 -> 364 -> 354 -> 0
Trip #1147 | Load: 235.6  | Path: 0 -> 603 -> 710 -> 310 -> 482 -> 310 -> 710 -> 603 -> 0
Trip #1148 | Load: 479.6  | Path: 0 -> 151 -> 538 -> 491 -> 538 -> 151 -> 0
Trip #1149 | Load: 166.6  | Path: 0 -> 110 -> 810 -> 110 -> 0
Trip #1150 | Load: 403.6  | Path: 0 -> 103 -> 0
Trip #1151 | Load: 496.6  | Path: 0 -> 185 -> 651 -> 185 -> 0
Trip #1152 | Load: 499.7  | Path: 0 -> 258 -> 921 -> 258 -> 0
Trip #1153 | Load: 373.7  | Path: 0 -> 101 -> 0
Trip #1154 | Load: 666.4  | Path: 0 -> 646 -> 609 -> 646 -> 0
Trip #1155 | Load: 223.3  | Path: 0 -> 942 -> 0
Trip #1156 | Load: 147.6  | Path: 0 -> 440 -> 893 -> 49 -> 893 -> 440 -> 0
Trip #1157 | Load: 548.7  | Path: 0 -> 354 -> 0
Trip #1158 | Load: 697.6  | Path: 0 -> 875 -> 435 -> 875 -> 0
Trip #1159 | Load: 181.5  | Path: 0 -> 39 -> 314 -> 39 -> 0
Trip #1160 | Load: 349.5  | Path: 0 -> 118 -> 88 -> 118 -> 0
Trip #1161 | Load: 238.3  | Path: 0 -> 246 -> 894 -> 382 -> 894 -> 246 -> 0
Trip #1162 | Load: 432.2  | Path: 0 -> 177 -> 858 -> 177 -> 0
Trip #1163 | Load: 464.6  | Path: 0 -> 110 -> 718 -> 44 -> 718 -> 110 -> 0
Trip #1164 | Load: 728.8  | Path: 0 -> 373 -> 297 -> 373 -> 0
Trip #1165 | Load: 418.4  | Path: 0 -> 290 -> 934 -> 516 -> 934 -> 290 -> 0
Trip #1166 | Load: 309.2  | Path: 0 -> 145 -> 0
Trip #1167 | Load: 415.4  | Path: 0 -> 127 -> 361 -> 127 -> 0
Trip #1168 | Load: 431.7  | Path: 0 -> 308 -> 0
Trip #1169 | Load: 403.9  | Path: 0 -> 110 -> 323 -> 110 -> 0
Trip #1170 | Load: 472.7  | Path: 0 -> 699 -> 677 -> 699 -> 0
Trip #1171 | Load: 407.1  | Path: 0 -> 290 -> 653 -> 290 -> 0
Trip #1172 | Load: 65.1   | Path: 0 -> 177 -> 848 -> 177 -> 0
Trip #1173 | Load: 499.1  | Path: 0 -> 900 -> 801 -> 900 -> 0
Trip #1174 | Load: 381.9  | Path: 0 -> 692 -> 0
Trip #1175 | Load: 161.9  | Path: 0 -> 177 -> 923 -> 177 -> 0
Trip #1176 | Load: 382.2  | Path: 0 -> 887 -> 847 -> 288 -> 847 -> 887 -> 0
Trip #1177 | Load: 380.1  | Path: 0 -> 902 -> 90 -> 642 -> 90 -> 902 -> 0
Trip #1178 | Load: 386.6  | Path: 0 -> 496 -> 303 -> 614 -> 303 -> 496 -> 0
Trip #1179 | Load: 630.5  | Path: 0 -> 290 -> 843 -> 634 -> 843 -> 290 -> 0
Trip #1180 | Load: 426.4  | Path: 0 -> 151 -> 461 -> 298 -> 92 -> 298 -> 461 -> 151 -> 0
Trip #1181 | Load: 487.3  | Path: 0 -> 308 -> 198 -> 897 -> 198 -> 308 -> 0
Trip #1182 | Load: 255.9  | Path: 0 -> 603 -> 30 -> 689 -> 30 -> 603 -> 0
Trip #1183 | Load: 484.9  | Path: 0 -> 199 -> 962 -> 199 -> 0
Trip #1184 | Load: 406.2  | Path: 0 -> 415 -> 704 -> 415 -> 0
Trip #1185 | Load: 81.7   | Path: 0 -> 411 -> 754 -> 411 -> 0
Trip #1186 | Load: 420.6  | Path: 0 -> 603 -> 769 -> 603 -> 0
Trip #1187 | Load: 399.7  | Path: 0 -> 643 -> 154 -> 643 -> 0
Trip #1188 | Load: 427.3  | Path: 0 -> 110 -> 376 -> 918 -> 376 -> 110 -> 0
Trip #1189 | Load: 485.0  | Path: 0 -> 151 -> 547 -> 151 -> 0
Trip #1190 | Load: 296.1  | Path: 0 -> 595 -> 0
Trip #1191 | Load: 493.5  | Path: 0 -> 694 -> 0
Trip #1192 | Load: 471.2  | Path: 0 -> 256 -> 37 -> 256 -> 0
Trip #1193 | Load: 539.9  | Path: 0 -> 444 -> 0
Trip #1194 | Load: 154.4  | Path: 0 -> 496 -> 951 -> 496 -> 0
Trip #1195 | Load: 698.7  | Path: 0 -> 440 -> 758 -> 440 -> 0
Trip #1196 | Load: 5.9    | Path: 0 -> 151 -> 639 -> 299 -> 639 -> 151 -> 0
Trip #1197 | Load: 398.9  | Path: 0 -> 290 -> 196 -> 756 -> 196 -> 290 -> 0
Trip #1198 | Load: 664.9  | Path: 0 -> 603 -> 649 -> 603 -> 0
Trip #1199 | Load: 655.8  | Path: 0 -> 290 -> 899 -> 232 -> 899 -> 290 -> 0
Trip #1200 | Load: 280.2  | Path: 0 -> 177 -> 682 -> 284 -> 73 -> 284 -> 682 -> 177 -> 0
Trip #1201 | Load: 441.6  | Path: 0 -> 444 -> 14 -> 444 -> 0
Trip #1202 | Load: 436.6  | Path: 0 -> 151 -> 461 -> 151 -> 0
Trip #1203 | Load: 147.4  | Path: 0 -> 199 -> 891 -> 199 -> 0
Trip #1204 | Load: 119.4  | Path: 0 -> 875 -> 0
Trip #1205 | Load: 598.3  | Path: 0 -> 875 -> 195 -> 875 -> 0
Trip #1206 | Load: 377.4  | Path: 0 -> 199 -> 273 -> 199 -> 0
Trip #1207 | Load: 495.1  | Path: 0 -> 98 -> 0
Trip #1208 | Load: 418.2  | Path: 0 -> 177 -> 682 -> 582 -> 682 -> 177 -> 0
Trip #1209 | Load: 632.7  | Path: 0 -> 603 -> 30 -> 43 -> 30 -> 603 -> 0
Trip #1210 | Load: 507.7  | Path: 0 -> 900 -> 919 -> 433 -> 541 -> 433 -> 919 -> 900 -> 0
Trip #1211 | Load: 382.2  | Path: 0 -> 151 -> 282 -> 318 -> 282 -> 151 -> 0
Trip #1212 | Load: 375.9  | Path: 0 -> 199 -> 546 -> 199 -> 0
Trip #1213 | Load: 24.7   | Path: 0 -> 874 -> 776 -> 350 -> 776 -> 874 -> 0
Trip #1214 | Load: 472.2  | Path: 0 -> 496 -> 303 -> 496 -> 0
Trip #1215 | Load: 497.1  | Path: 0 -> 632 -> 0
Trip #1216 | Load: 381.2  | Path: 0 -> 766 -> 386 -> 766 -> 0
Trip #1217 | Load: 434.9  | Path: 0 -> 10 -> 757 -> 10 -> 0
Trip #1218 | Load: 457.1  | Path: 0 -> 960 -> 0
Trip #1219 | Load: 463.1  | Path: 0 -> 177 -> 580 -> 177 -> 0
Trip #1220 | Load: 287.3  | Path: 0 -> 246 -> 906 -> 12 -> 906 -> 246 -> 0
Trip #1221 | Load: 214.6  | Path: 0 -> 699 -> 94 -> 699 -> 0
Trip #1222 | Load: 413.3  | Path: 0 -> 411 -> 558 -> 834 -> 558 -> 411 -> 0
Trip #1223 | Load: 468.6  | Path: 0 -> 290 -> 508 -> 290 -> 0
Trip #1224 | Load: 242.1  | Path: 0 -> 354 -> 853 -> 630 -> 853 -> 354 -> 0
Trip #1225 | Load: 729.8  | Path: 0 -> 290 -> 391 -> 300 -> 391 -> 290 -> 0
Trip #1226 | Load: 514.5  | Path: 0 -> 752 -> 778 -> 752 -> 0
Trip #1227 | Load: 475.3  | Path: 0 -> 40 -> 503 -> 40 -> 0
Trip #1228 | Load: 472.7  | Path: 0 -> 235 -> 471 -> 61 -> 471 -> 235 -> 0
Trip #1229 | Load: 572.4  | Path: 0 -> 874 -> 93 -> 874 -> 0
Trip #1230 | Load: 586.0  | Path: 0 -> 290 -> 20 -> 536 -> 20 -> 290 -> 0
Trip #1231 | Load: 323.1  | Path: 0 -> 454 -> 434 -> 454 -> 0
Trip #1232 | Load: 478.9  | Path: 0 -> 949 -> 0
Trip #1233 | Load: 435.4  | Path: 0 -> 700 -> 0
Trip #1234 | Load: 327.6  | Path: 0 -> 151 -> 372 -> 151 -> 0
Trip #1235 | Load: 508.2  | Path: 0 -> 268 -> 0
Trip #1236 | Load: 245.4  | Path: 0 -> 151 -> 939 -> 151 -> 0
Trip #1237 | Load: 49.8   | Path: 0 -> 874 -> 804 -> 774 -> 804 -> 874 -> 0
Trip #1238 | Load: 443.9  | Path: 0 -> 258 -> 633 -> 258 -> 0
Trip #1239 | Load: 116.1  | Path: 0 -> 504 -> 191 -> 504 -> 0
Trip #1240 | Load: 450.2  | Path: 0 -> 825 -> 929 -> 425 -> 929 -> 825 -> 0
Trip #1241 | Load: 68.3   | Path: 0 -> 290 -> 843 -> 419 -> 843 -> 290 -> 0
Trip #1242 | Load: 339.7  | Path: 0 -> 40 -> 503 -> 231 -> 503 -> 40 -> 0
Trip #1243 | Load: 437.9  | Path: 0 -> 151 -> 952 -> 21 -> 693 -> 21 -> 952 -> 151 -> 0
Trip #1244 | Load: 445.8  | Path: 0 -> 110 -> 376 -> 767 -> 376 -> 110 -> 0
Trip #1245 | Load: 447.4  | Path: 0 -> 533 -> 203 -> 533 -> 0
Trip #1246 | Load: 724.0  | Path: 0 -> 345 -> 0
Trip #1247 | Load: 587.9  | Path: 0 -> 746 -> 437 -> 746 -> 0
Trip #1248 | Load: 495.4  | Path: 0 -> 874 -> 133 -> 874 -> 0

FINAL SOLUTION PATH:
